table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
2d_by_size,"$[51,100]$",51_100,630,MST_Ratio,Fixed MST scaling,630,8.588304623005095,7.815804201152313,9.351459532142467,11.458977095727645,9.369555025229793,-10.70478925752917,13.719854649575842,0.9751146777711147,-1.0157584048240356,15.94820001628245
2d_by_size,"$[51,100]$",51_100,630,Hilbert,Custom Hilbert sort,630,9.818153962541672,9.10704733064065,10.527993071488,34.20905676818284,34.06008954807331,34.20905676818284,35.58795726707867,0.733950763692147,---,0.60485000722105
2d_by_size,"$[51,100]$",51_100,630,Linear_V3,Linear (28-feature block),630,7.837300577770276,6.906078386871475,8.728564881005612,4.599723350383593,2.5622720067821456,0.42583029257266364,7.842647162406315,0.9925195812704866,0.36138185348538476,59.33619999268555
2d_by_size,"$[51,100]$",51_100,630,NN_V3,Neural net (30-feature block),630,5.049272837608227,4.588254537554678,5.52799616455167,3.218304740633701,1.9625389813883898,-0.33111811689974374,5.056117769006255,0.9958261778768449,0.7141307271895221,143.21014999586617
2d_by_size,"$[51,100]$",51_100,630,BHH,BHH,630,13.076595149876232,11.772018476728107,14.203311442003487,16.23075750212075,14.97579955621477,-12.677746981414808,18.20580085819351,0.9118115024243012,---,5.7936499943025
2d_by_size,"$[51,100]$",51_100,630,Cavdar,Cavdar--Sokol,630,19.80167045350245,17.626978282541454,21.608682892908366,11.959233412461936,5.510361949482915,6.960369404079992,20.97452035856161,0.9477294657401442,---,4.503700009081499
2d_by_size,"$[51,100]$",51_100,630,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,630,10.074569503301873,9.155922062390006,10.950322391077547,8.777843075311457,7.118154173733208,4.74835796197359,11.130262698651029,0.9677179062356066,-0.09643561908685783,21.79369999794285
2d_by_size,"$[51,100]$",51_100,630,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",630,9.45734292313905,8.570023248198728,10.297079256160307,5.723185575946217,2.6530349318897306,-1.6691341940287534,9.596112429012344,0.9851082453185295,-0.05615438008380136,20.615999994333798
2d_by_size,"$[51,100]$",51_100,630,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),630,7.989120579539625,7.238846626858786,8.648940477228889,16.93468768142248,15.692609325795155,-16.93468768142248,18.72186911916181,0.9447405526368956,-2.369610120022238,20.67970001371575
2d_by_size,"$[51,100]$",51_100,630,Asymptotic_MST,Asymptotic MST ratio,630,8.989811247613376,8.143074323624328,9.794644555104782,8.0874224491252,5.976660971524535,-6.530202976220776,11.105493086406359,0.9847427742493586,-0.42470310813432377,19.5253500132821
2d_by_size,"$[51,100]$",51_100,630,BHH_region,BHH (sampling region),630,36.96948758039473,33.60967576513133,40.309855762040456,25.398606157077015,12.174186201993873,18.12422116564189,41.14682213082499,0.8404215494261763,---,0.07524999091401696
2d_by_size,"$[51,100]$",51_100,630,LGBM_V4,GART 2.0 (32-feature variant),630,4.883904508547331,4.441552521637674,5.331836279242835,3.1569084388825925,1.883497204902658,-0.02482572298579731,4.880090000923861,0.9960877031146229,0.7354584896200557,29.1282499965745
2d_by_size,"$[51,100]$",51_100,630,Interp_V3,Interpretable (same features),630,5.786228432320513,5.1798109462278115,6.389799633956048,3.481487754111019,1.9701183695970812,-1.0405132193916886,5.874518165433426,0.996263894813902,---,312.8466500020295
2d_by_size,"$[101,500]$",101_500,500,GART_2.0,GART 2.0,500,4.249285935484495,3.693210770610426,4.746807350817478,2.3914287438928095,1.0876885972724994,0.1840067557410096,4.2490206619574895,0.9972004198224265,0.5933306629443098,177.4162499932572
2d_by_size,"$[101,500]$",101_500,500,GART,GART 1.0,500,5.808640967639591,5.2202154947247195,6.4206779032021055,9.351767941960333,8.477590323165948,8.93213406043398,10.651565525533037,0.9825031474280036,-0.8763050003940942,74.83995001530269
2d_by_size,"$[101,500]$",101_500,500,MST_Ratio,Fixed MST scaling,500,6.318913871376451,5.532957748413692,6.956302515415127,7.50383833743724,6.061022469761966,-6.557840757274425,9.102422236230069,0.9914096328704856,-0.8291046427270559,26.8073500046739
2d_by_size,"$[101,500]$",101_500,500,Hilbert,Custom Hilbert sort,500,10.068227904841109,8.915322121331116,11.199125363421881,38.02840753917042,37.88596767917859,38.02840753917042,39.33606811417186,0.7222186324257124,---,14.589350015739852
2d_by_size,"$[101,500]$",101_500,500,Linear_V3,Linear (28-feature block),500,5.880999877120202,4.475219103518865,7.238569714366195,4.131480370754203,3.137681128075171,3.366126569582364,6.771100007977049,0.9929562631436929,0.11257414067547444,92.71890000673005
2d_by_size,"$[101,500]$",101_500,500,NN_V3,Neural net (30-feature block),500,3.6956217576840484,3.2093518413875937,4.1138735794309875,2.1701226668044566,1.0119398432544182,0.3205823476159954,3.7058167759778655,0.9974891389639854,0.6992004394892173,144.88479997089593
2d_by_size,"$[101,500]$",101_500,500,BHH,BHH,500,29.86124664757688,25.450339975292025,33.52273866495886,14.482392107092348,4.707290107944951,4.834658804600362,30.220598753195254,0.931289563515847,---,7.17149997944935
2d_by_size,"$[101,500]$",101_500,500,Cavdar,Cavdar--Sokol,500,38.52845025681431,33.345965116378444,43.389767108454706,17.560391919936148,3.7332258111480305,12.799317227889459,40.562237582924084,0.9228484828927804,---,25.5175000056624
2d_by_size,"$[101,500]$",101_500,500,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,500,7.41244515384752,6.5604181010628535,8.190810922012195,11.196038867689511,10.502986479812126,9.612964275601444,12.134394778334416,0.9560637869993938,-1.369530395992506,37.5281500164419
2d_by_size,"$[101,500]$",101_500,500,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",500,6.6868752868198085,5.917277925591072,7.437700598723305,3.6662930466497143,1.3302748920664125,-0.9079084216910178,6.741599973408094,0.9930424173600156,-0.028047389785439636,37.61009997106155
2d_by_size,"$[101,500]$",101_500,500,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),500,5.878059415233908,5.187046298492297,6.509276908057632,13.077061169557602,12.517021254260623,-13.077061169557602,14.33499243656561,0.9711908768761223,-3.0605046316921474,37.53459997824385
2d_by_size,"$[101,500]$",101_500,500,Asymptotic_MST,Asymptotic MST ratio,500,6.6143255842878474,5.788788019120055,7.375880398312126,4.093990056654788,2.0079554716055457,-2.18938299983073,6.960977104476257,0.9938751032711225,-0.12140273482482278,34.012749994872095
2d_by_size,"$[101,500]$",101_500,500,BHH_region,BHH (sampling region),500,63.76945507658353,55.47324648654877,70.45881273079094,35.66600470445141,12.517017159360833,30.54581114063377,70.65024339803892,0.784334611588783,---,0.12869999045504998
