table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
nd_by_size,"$[51,100]$",51_100,3520,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,3520,1.3129912800464134,1.2373450935271966,1.3883744635347017,4.479359464951371,4.505743810624963,4.455783939647766,4.6451552030998595,0.9968815853296213,-0.3887244738243314,31.46394997020245
nd_by_size,"$[51,100]$",51_100,3520,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",3520,1.2113258833528187,1.1303524018785482,1.296923457464696,0.9213729676783154,0.7905271070324744,0.34993370903537435,1.260693121602364,0.9998463573304277,0.8850570616508647,32.17130003031335
nd_by_size,"$[51,100]$",51_100,3520,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),3520,3.5018316642027743,3.3915065612885615,3.610798881701925,6.546513304720418,5.280054642822817,-6.546513304720418,7.424027053842886,0.9979004495535017,-2.8595176006224876,34.1919500206131
nd_by_size,"$[51,100]$",51_100,3520,Asymptotic_MST,Asymptotic MST ratio,135,3.1739668412827933,2.5548954865239963,3.7800481796780088,5.019851076309019,4.460110916238073,-4.994322887202127,5.9112353957286645,0.994161084781143,-2.1391534992664165,118.7115000211633
nd_by_size,"$[51,100]$",51_100,3520,BHH_region,BHH (sampling region),3520,15.687268501022908,13.623597766557479,18.664175375239186,26.48965641962025,27.687489300018655,-23.588673178571167,28.327477531632702,0.8914001170384248,---,0.1835000002756
nd_by_size,"$[51,100]$",51_100,3520,LGBM_V4,GART 2.0 (32-feature variant),3520,0.7292656743745284,0.6981049094092767,0.7615506750098959,0.5533966312186628,0.3858475458441324,0.24282800422626527,0.7685328723203992,0.9999499943066892,0.959610282057055,49.08760001126205
nd_by_size,"$[51,100]$",51_100,3520,Interp_V3,Interpretable (same features),3520,1.8554652487121157,1.8262492269206156,1.8837159871639626,1.6523328534762558,0.895628946376184,-1.2305980194265327,2.226240041022374,0.9986714684365058,---,329.16685000236606
nd_by_size,"$[101,200]$",101_200,705,GART_2.0,GART 2.0,705,0.48827815813450226,0.45113310563040593,0.5292004100639318,0.4098908471707758,0.3513688389096357,0.18734854632713163,0.5226632371070594,0.9999565645655561,0.9727172849014679,144.881299987901
nd_by_size,"$[101,200]$",101_200,705,MST_Ratio,Fixed MST scaling,705,1.6621900111304022,1.5725313876942808,1.7662481987345613,4.363276720967781,4.000885334067641,-4.363276720967781,4.668740772875681,0.9987559948494598,-1.217832693690685,81.20149999740529
nd_by_size,"$[101,200]$",101_200,705,Hilbert,Custom Hilbert sort,705,13.123651368041404,12.618015581489384,13.652855888530532,26.839915587673342,23.82390008014073,26.839915587673342,29.872512378297042,0.9649990475763354,---,72.9638999910093
nd_by_size,"$[101,200]$",101_200,705,Linear_V3,Linear (28-feature block),705,1.4792758989127288,1.4302339379420796,1.5269081644809859,1.3567433667626545,0.8047999085391347,-0.9956771040154402,1.782281170204011,0.9991359784816178,0.7036814250723795,111.1797000048682
nd_by_size,"$[101,200]$",101_200,705,NN_V3,Neural net (30-feature block),705,0.6603412536409587,0.6190494317139396,0.7013217271076745,0.5420613693508332,0.4598902679785173,0.1711946460568404,0.6817181724510826,0.9998995420665157,0.9540234739593126,247.5108999933581
nd_by_size,"$[101,200]$",101_200,705,BHH,BHH,705,7.464027298387162,6.675913347202356,8.222332416226022,29.913822694015746,32.1045615993325,-29.838030189193052,30.756149391452453,0.8491802728798277,---,2.7566000353544
nd_by_size,"$[101,200]$",101_200,705,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,705,1.4636982647319141,1.2601010196552314,1.6474651180176423,5.571996744413066,5.417925710626533,5.571996744413066,5.760774379091237,0.9959560293371503,-2.285634383554601,57.3909999802708
nd_by_size,"$[101,200]$",101_200,705,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",705,0.8882473437459933,0.7898363617970833,0.9931213528633356,0.7271506200937358,0.682389120608151,0.3524379291370875,0.9550270740958494,0.999891000565484,0.9057421954617988,56.878099974710395
nd_by_size,"$[101,200]$",101_200,705,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),705,2.933839252118034,2.7693473992165973,3.0966499539738908,5.567551670024867,4.453029354823042,-5.567551670024867,6.292283787271168,0.9985432077585265,-3.1151877600663136,57.8322000219486
nd_by_size,"$[101,200]$",101_200,705,Asymptotic_MST,Asymptotic MST ratio,27,2.4602484458438605,1.5402324105853664,3.178534877855974,1.894344240302578,1.0231865375278937,-1.441526094650109,2.811875048586103,0.9986444187347129,-0.35292441882364134,197.2337000188417
nd_by_size,"$[101,200]$",101_200,705,BHH_region,BHH (sampling region),705,11.360656172438771,9.624550422830744,12.92046776593144,25.240296969586133,27.21321678781274,-23.65368706283969,26.236965337288137,0.8920755416528147,---,0.3827000036835
nd_by_size,"$[101,200]$",101_200,705,LGBM_V4,GART 2.0 (32-feature variant),705,0.47960355557726775,0.4433912903583216,0.516485973094871,0.40259931605301064,0.3379212944731521,0.19207860291252193,0.5163211126080607,0.999936611959908,0.973402433445463,73.8389999896753
nd_by_size,"$[101,200]$",101_200,705,Interp_V3,Interpretable (same features),705,1.432138214464464,1.3921377072519043,1.4729389753599178,1.2550537383511027,0.5986546773841449,-0.9878761404709333,1.7389680520944832,0.9991340994848756,---,358.2432000002882
nd_by_size,"$[201,500]$",201_500,2107,GART_2.0,GART 2.0,2107,0.45930297572302614,0.4452953542835141,0.47200497396708324,0.40786288291052564,0.288635773137733,0.26752615241005995,0.5314408176849899,0.9999361670510605,0.9689319182929692,194.1604999592527
